"Timestamp","Flux"
1566.35686621647,0.999260869418769
1566.3773004869,0.999133225949558
1566.39773455745,0.999008035920827
1566.41816882836,0.998902215159048
1566.43860299949,0.998655257005415
1566.45903707097,0.998587916520647
1566.47947134257,0.998553503789696
1566.49990551452,0.998455237042028
1566.52033958658,0.998424633600245
1566.540773859,0.99835839070727
1566.56120803164,0.998185294024946
1566.58164220464,0.998185294024946
1566.60207637775,0.99826658038192
1566.6225104511,0.997989470736065
1566.64294472479,0.997933945504137
1566.66337889872,0.997554307871886
1566.70424724727,0.99650126539195
1566.7246814219,0.99574470182482
1566.74511559687,0.995177505124254
1566.76554977197,0.994428301878566
1566.78598394741,0.993527437272647
1566.80641822308,0.992815229326836
1566.82685229899,0.992030838579519
1566.84728647512,0.991390813435215
1566.8677207515,0.991026283831186
1566.88815492811,0.990428741945729
1566.90858900506,0.989945285042616
1566.92902328225,0.98960625830674
1566.94945745967,0.989275172970314
1566.96989163732,0.988894825131608
1566.9903258152,0.988771507465349
1567.01075999333,0.988575038534237
1567.03119417167,0.98843099575234
1567.05162835037,0.98838541341078
1567.07206252931,0.988247891615424
1567.09249680836,0.988348805496242
1567.11293088776,0.988362041161992
1567.13336516739,0.988514477292901
1567.15379934737,0.988704425237473
1567.17423342747,0.988732704367223
1567.1946677078,0.988719275008803
1567.21510188848,0.988352291964293
1567.23553596939,0.988116826242385
1567.25597025054,0.987662487803923
1567.27640433191,0.986901340176948
1567.29683851352,0.986171441633988
1567.31727279537,0.985033238943689
1567.33770687744,0.983912726850538
1567.35814115987,0.982850322558243
1567.37857534253,0.981785723082359
1567.3990094253,0.980998426944999
1567.41944370843,0.98009368848569
1567.43987789179,0.979502086508765
1567.46031207549,0.97863550550535
1567.48074625932,0.977716562916942
1567.50118044337,0.976849078014403
1567.52161472778,0.976100520410946
1567.5420488123,0.975291337001931
1567.56248299717,0.975161175528017
1567.58291728227,0.975081567840846
1567.60335146761,0.97529049766703
1567.62378555318,0.975555404674705
1567.64421983898,0.976047577747945
1567.66465402513,0.976759269179971
1567.6850881114,0.977394322879091
1567.70552239801,0.978364981410259
1567.72595658487,0.979592411856982
1567.74639087183,0.981006884858235
1567.76682495914,0.982613307294978
1567.78725914669,0.984369841550596
1567.80769343459,0.985837386343296
1567.8281275226,0.987182323676193
1567.84856171085,0.988039220046132
1567.86899599944,0.988717338082108
1567.88943008816,0.989307132260784
1567.90986437722,0.989509024586643
1567.93029846651,0.98974771851971
1567.95073265604,0.989890211760251
1567.9711669458,0.98979717471466
1567.9916010358,0.989860964167154
1568.01203522602,0.989708205215129
1568.0324695166,0.989593991104337
1568.05290360728,0.989579076768785
1568.07333779833,0.989226491546042
1568.09377208949,0.989079091424541
1568.11420628099,0.98877783475922
1568.13464047273,0.988421504811533
1568.1550746647,0.988013006971524
1568.1755088569,0.987197883653977
1568.19594304934,0.986550304495562
1568.21637724213,0.985873090358711
1568.23681143503,0.984725848677167
1568.25724572817,0.983119619933093
1568.27767982166,0.98061659412916
1568.29811411537,0.975672265918646
1568.31854830933,0.967557382400824
1568.33898240339,0.958434909616179
1568.35941669781,0.948581892646343
1568.37985089246,0.939421262405803
1568.40028498746,0.932477444767875
1568.42071928257,0.92737758134374
1568.44115347792,0.924435518822237
1568.4615875735,0.92326012713939
1568.48202186943,0.923174192158349
1568.50245606559,0.924472578686338
1568.52289036187,0.926817099322384
1568.5433244585,0.930515660846793
1568.56375855536,0.93548813905861
1568.58419285246,0.941883225363799
1568.60462704978,0.949850127682111
1568.62506124735,0.959892253261618
1568.64549544513,0.96933890301081
1568.66592964328,0.97697581758449
1568.68636394154,0.982520076556718
1568.70679804015,0.985807622236414
1568.72723223887,0.987320232856888
1568.74766653794,0.988429962724769
1568.76810073724,0.989132098651765
1568.78853483667,0.989884465544388
1568.80896913644,0.990493435297347
1568.82940333644,0.991046427868815
1568.84983753668,0.991584118719392
1568.87027173716,0.991907327220591
1568.89070593797,0.992396659468012
1568.91114023891,0.992687521293402
1568.93157434008,0.992903488619912
1568.95200854159,0.992992458119443
1568.97244284323,0.993379972586922
1568.99287694522,0.993604526955114
1569.01331114731,0.993883573527664
1569.03374544976,0.994133953585125
1569.05417955245,0.994578413697441
1569.07461385536,0.994637748218536
1569.09504805851,0.994843191576669
1569.11548216177,0.995081368995951
1569.1359164655,0.995308570497293
1569.15635066935,0.995451903072735
1569.17678477343,0.995656829917083
1569.19721907774,0.995772658133454
1569.21765318228,0.995980038418282
1569.23808748718,0.996187483267334
1569.25852169219,0.996260828224858
1569.27895579755,0.996447160572932
1569.29939010303,0.996461106445137
1569.31982430885,0.996581583285576
1569.34025851491,0.996659189481829
1569.3606927212,0.996836224581767
1569.3811269276,0.996903565066535
1569.40156113436,0.996841260591174
1569.42199534136,0.996898141671789
1569.44242954857,0.996935330664336
1569.46286385603,0.997204757167633
1569.48329806371,0.997275519556229
1569.50373217175,0.997254729876368
1569.52416647991,0.997390185616583
1569.5446006883,0.997379403391313
1569.56503479691,0.997610607874492
1569.58546910588,0.997627717393633
1569.60590331496,0.997686987350504
1569.6263376244,0.997850205706683
1569.64677173395,0.997867056968931
1569.68764025399,0.997938658692429
1569.70807436424,0.998016587709798
1569.72850857483,0.998088705947081
1569.74894288566,0.998133448953739
1569.76937699673,0.998124797347834
1569.78981120803,0.998192460653718
1569.81024551955,0.998272455726228
1569.83067963132,0.998306093686501
1569.85111394331,0.998208343452619
1569.87154805554,0.998343540935941
1569.891982268,0.998486873511383
1569.91241658069,0.998526967893972
1569.93285069362,0.998605155168234
1569.95328490678,0.998509664682162
1569.97371922029,0.998634015375992
1569.99415343392,0.998613613081469
1570.01458764778,0.9985613160607
1570.03502186198,0.998892207704457
1570.0554560763,0.998809307241904
1570.07589029098,0.998546208032478
1570.09632450576,0.99877095609334
1570.11675872091,0.998607027530706
1570.13719303628,0.998656354597209
1570.15762715176,0.998560153904683
1570.1780614676,0.998467762501324
1570.19849568356,0.998312614673041
1570.21892979986,0.998380148850479
1570.23936411639,0.998453170986887
1570.25979833317,0.998444002867196
1570.28023245016,0.998521027985441
1570.30066676728,0.998543367206658
1570.32110098475,0.998505080622317
1570.34153510245,0.998456786583384
1570.36196942038,0.998418241742151
1570.38240363855,0.99854788670228
1570.40283785694,0.998425602063592
1570.42327207558,0.998550921220769
1570.44370629444,0.998603024548869
